Horse Lake,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Hughson,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Hume,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Huntington,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Huntington Beach,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Huntington Lake,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Huntington Park,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Huron,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Hyampom,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
Hyde Park ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Hydesville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Idria,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Benito
Idyllwild,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Ignacio ,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Igo,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Imola ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Napa
Imperial,"""",8.750%,"""",7.750%,"""",8.000%,"""",Imperial
Imperial Beach,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Independence,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Indian Wells,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Indio,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Industry,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Inglewood,"""",10.250%,"""",9.250%,"""",9.500%,"""",Los Angeles(IGWD)
Inverness,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Inyo,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Inyokern,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Ione,"""",8.750%,"""",7.750%,"""",8.000%,"""",Amador
Iowa Hill,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Irvine,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Irwindale,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Isla Vista,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Island Mountain,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
Isleton,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
Ivanhoe,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Ivanpah,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Jackson,"""",8.750%,"""",7.750%,"""",8.000%,"""",Amador
Jacumba,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Jamacha,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Jamestown,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Jamul,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Janesville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Jenner,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Johannesburg,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Johnsondale,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Johnstonville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Johnstown,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Jolon,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Joshua Tree,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Julian,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Junction City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
June Lake,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mono
Juniper,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Kagel Canyon,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Kaweah,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Keddie,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Keeler,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Keene,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Kelsey,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Kelseyville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
Kelso,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Kensington,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Kentfield,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Kenwood,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Kerman,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Kernville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Keswick,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Kettleman City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kings
Keyes,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
King City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Kings Beach,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Kings Canyon National Park,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Kingsburg,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Kinyon,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Kirkwood,"""",8.250%,"""",7.250%,"""",7.500%,"""",Alpine
Kit Carson,"""",8.750%,"""",7.750%,"""",8.000%,"""",Amador
Klamath,"""",8.250%,"""",7.250%,"""",7.500%,"""",Del Norte
Klamath River,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Kneeland,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Knights Ferry,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Knights Landing,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yolo
Knightsen,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Korbel,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Korbel,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Kyburz,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
L.A. Airport ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
La Canada- Flintridge,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
La Crescenta,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
La Cresta Village,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
La Grange,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
La Habra,"""",9.250%,"""",8.250%,"""",8.500%,"""",Orange(LHBR)
La Habra Heights,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
La Honda,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
La Jolla ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
La Mesa,"""",9.500%,"""",8.500%,"""",8.750%,"""",San Diego(LMSA)
La Mirada,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
La Palma,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
La Porte,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
La Puente,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
La Quinta,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
La Selva Beach,"""",9.000%,"""",8.000%,"""",8.250%,"""",Santa Cruz
La Verne,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
La Vina,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Ladera,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Ladera Heights,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Ladera Ranch,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Lafayette,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Laguna Beach,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Laguna Hills,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Laguna Niguel,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Laguna Woods,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Lagunitas,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Lake Alpine,"""",8.250%,"""",7.250%,"""",7.500%,"""",Alpine
Lake Arrowhead,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Lake City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Modoc
Lake City,"""",8.375%,"""",7.375%,"""",7.625%,"""",Nevada
Lake Elsinore,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Lake Forest,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Lake Hughes,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lake Isabella,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Lake Los Angeles,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lake Mary,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mono
Lake San Marcos,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Lake Shastina,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Lake Sherwood,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Lakehead,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Lakeport,"""",8.750%,"""",7.750%,"""",8.000%,"""",Lake(LPGT)
Lakeshore,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Lakeside,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Lakeview,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Lakeview Terrace ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lakewood,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lamont,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Lancaster,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Landers,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Landscape,"""",9.750%,"""",8.750%,"""",9.000%,"""",Alameda
Lang,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Larkfield,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Larkspur,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Larwin Plaza,"""",8.375%,"""",7.375%,"""",7.625%,"""",Solano
Lathrop,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Laton,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Lawndale,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Laws,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Laytonville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Le Grand ,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Lebec,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Lee Vining,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mono
Leggett,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Leisure World,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Leisure World ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Lemon Grove,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Lemoncove,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Lemoore,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kings
Lennox,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lenwood,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Leona Valley,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Leucadia ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Lewiston,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
Liberty Farms,"""",8.375%,"""",7.375%,"""",7.625%,"""",Solano
Likely,"""",8.250%,"""",7.250%,"""",7.500%,"""",Modoc
Lincoln,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Lincoln Acres,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Lincoln Heights ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lincoln Village,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Linda,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yuba
Linden,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Lindsay,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Linnell,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Litchfield,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Little Lake,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Little Norway,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Little Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Littleriver,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Littlerock ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Live Oak,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sutter
Livermore,"""",9.750%,"""",8.750%,"""",9.000%,"""",Alameda
Livingston,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Llano,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Loch Lomond,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
Locke,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
Lockeford,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Lockheed,"""",9.000%,"""",8.000%,"""",8.250%,"""",Santa Cruz
Lockwood,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Lodi,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Loleta,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Loma Linda,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Loma Mar,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Loma Rica,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yuba
Lomita,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lompoc,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
London,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Lone Pine,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Long Barn,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Long Beach,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Longview,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lookout,"""",8.250%,"""",7.250%,"""",7.500%,"""",Modoc
Loomis,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Lorre Estates,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Los Alamitos,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Los Alamos,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Los Altos,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Los Altos Hills,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Los Angeles,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Los Banos,"""",8.750%,"""",7.750%,"""",8.000%,"""",Merced(LBPS)
Los Gatos,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Los Molinos,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tehama
Los Nietos,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Los Olivos,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Los Osos,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Luis Obispo
Los Padres,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Luis Obispo
Los Serranos ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Lost Hills,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Lost Lake,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Lotus,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Lower Lake,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
Loyalton,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sierra
Lucerne,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
Lucerne Valley,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Lucia,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Ludlow,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Lugo,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lynwood,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Lytle Creek,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Macdoel,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Maclay,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Mad River,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
Madeline,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Madera,"""",8.750%,"""",7.750%,"""",8.000%,"""",Madera
Madison,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yolo
Magalia,"""",8.250%,"""",7.250%,"""",7.500%,"""",Butte
Malaga,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Malibu,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Mammoth Lakes,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mono(MLPR)
Manhattan Beach,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Manteca,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Joaquin(MTPS)
Manton,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tehama
Manzanita Lake,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Mar Vista,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Marcelina,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
March A.F.B.,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Mare Island ,"""",8.375%,"""",7.375%,"""",7.625%,"""",Solano
Maricopa,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Marin City,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Marina,"""",9.250%,"""",8.250%,"""",8.500%,"""",Monterey
Marina Del Rey,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Marine Corps ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Mariner,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Mariposa,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mariposa
Markleeville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Alpine
Marsh Manor,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Marshall,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Martell,"""",8.750%,"""",7.750%,"""",8.000%,"""",Amador
Martinez,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Marysville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yuba
Mather,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Mather ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
Maxwell,"""",8.250%,"""",7.250%,"""",7.500%,"""",Colusa
Maywood,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
McArthur,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
McClellan ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
McCloud,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
McFarland,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
McKinleyville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
McKittrick,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Mead Valley,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Meadow Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Meadow Vista,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Meadowbrook,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Mecca,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Meeks Bay,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Meiners Oaks,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Mendocino,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Mendota,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Menifee,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Menlo Park,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Mentone,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Merced,"""",8.750%,"""",7.750%,"""",8.000%,"""",Merced(MRCD)
Meridian,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sutter
Mettler,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Meyers,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Middletown,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
Midland,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Midpines,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mariposa
Midway City,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Milford,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Mill Creek,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tehama
Mill Valley,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Millbrae,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Millville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Milpitas,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Mineral,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tehama
Mineral King,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Mint Canyon,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Mira Loma,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Mira Vista,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Miracle Hot Springs,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Miramar ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Miramonte,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Miranda,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Mission Hills ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Mission Viejo,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Mi-Wuk Village,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Moccasin,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Modesto,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Moffett Field,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Mojave,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Mokelumne Hill,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Monarch Beach ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Moneta,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Mono Hot Springs,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Mono Lake,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mono
Monolith,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Monrovia,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Monta Vista,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Montague,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Montalvo ,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Montara,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Montclair,"""",9.000%,"""",8.000%,"""",8.250%,"""",San Bernardino(MTGR)
Monte Rio,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Monte Sereno,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Montebello,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Montecito,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Monterey,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Monterey Bay Academy,"""",9.000%,"""",8.000%,"""",8.250%,"""",Santa Cruz
Monterey Park,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Montgomery Creek,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Montrose,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Mooney,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Moonridge,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Moorpark,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Moraga,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Moreno Valley,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Morgan Hill,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Morongo Valley,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Morro Bay,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Luis Obispo(MRBY)
Morro Plaza,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Luis Obispo
Moss Beach,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Moss Landing,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Mount Hamilton,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Mount Hebron,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Mount Hermon,"""",9.000%,"""",8.000%,"""",8.250%,"""",Santa Cruz
Mount Laguna,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Mount Shasta,"""",8.250%,"""",7.500%,"""",7.750%,"""",Siskiyou
Mount Wilson,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Mountain Center,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Mountain Mesa,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Mountain Pass,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Mountain Ranch,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Mountain View,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Mt. Aukum,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Mt. Baldy,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Murphys,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Murrieta,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Muscoy,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Myers Flat,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Napa,"""",8.750%,"""",7.750%,"""",8.000%,"""",Napa
Naples,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
